Pleiotropy_number Dev_stage Tissue Singletons Doubletons Common_vars Singletons_control doubletons_control common_control
9,Fetal,Digestive,16266,4682,30479,12794,3669,26075
9,Adult,Digestive,16820,4730,31032,13328,3844,26845
9,Adult,Ovary,6354,1790,12160,5280,1574,10416
10,Adult, Unknown)",0,0,0,0,0,0
10,Adult,ESC,15980,4643,29670,12417,3676,25069
10,Adult,iPSC,14644,4288,27036,11392,3289,22887
10,Adult,ES-deriv,23870,6741,44463,18515,5475,37339
10,Adult,Blood & T-cell,9961,2841,18338,7774,2269,15705
10,Fetal,Blood & T-cell,4702,1303,8661,3687,1046,7352
10,Adult,HSC & B-cell,14963,4250,28067,11729,3479,23942
10,Fetal,HSC & B-cell,13531,3843,25559,10735,3101,21584
10,Adult,Mesench,20019,5701,36964,15675,4677,31567
10,Adult,Myosat,10726,3073,19440,8349,2461,16594
10,Adult,Epithelial,25560,7332,47414,20110,5957,40309
10,Adult,Neurosph,10532,2993,19104,8268,2437,16932
10,Adult,Thymus,3163,878,6282,2545,753,5232
10,Fetal,Thymus,7205,2038,13836,5632,1681,11525
10,Adult,Brain,15984,4571,28926,12780,3714,25271
10,Fetal,Brain,7062,2033,12822,5347,1626,10879
10,Adult,Adipose,11203,3254,21053,8920,2701,18174
10,Adult,Muscle,14300,4180,26649,11556,3416,23116
10,Fetal,Muscle,17032,4875,32395,13136,3907,27099
10,Fetal,Heart,10915,3095,20464,8747,2457,17096
10,Adult,Heart,14106,4053,26479,11043,3338,22096
10,Adult,Sm. Muscle,12979,3722,24112,10433,3079,20537
10,Fetal,Digestive,16338,4741,31117,12740,3674,25805
10,Adult,Digestive,16699,4871,31387,13146,3943,26096
10,Adult,Ovary,7086,2031,13342,5524,1654,11394
11,Adult, Unknown)",0,0,0,0,0,0
11,Adult,ESC,14319,4184,26758,11121,3338,22664
11,Adult,iPSC,13104,3786,24347,10119,3052,20584
11,Adult,ES-deriv,21127,6099,39610,16360,4856,33449
11,Adult,Blood & T-cell,9134,2663,16744,7197,2217,14667
11,Fetal,Blood & T-cell,4331,1299,8092,3466,1043,7040
11,Adult,HSC & B-cell,13716,4028,25523,10643,3173,21792
11,Fetal,HSC & B-cell,12409,3649,23034,9522,2851,19715
11,Adult,Mesench,18063,5212,33575,13950,4180,28154
11,Adult,Myosat,9866,2880,18433,7616,2289,15490
11,Adult,Epithelial,22880,6591,42684,17785,5353,35710
11,Adult,Neurosph,10162,2974,18853,7936,2301,15978
11,Adult,Thymus,3140,931,6036,2590,772,5324
11,Fetal,Thymus,6962,2124,13366,5427,1652,11294
11,Adult,Brain,15436,4466,28315,12027,3565,23943
11,Fetal,Brain,6917,1974,12427,5296,1545,10607
11,Adult,Adipose,11830,3434,21615,9097,2828,18315
11,Adult,Muscle,14689,4210,26950,11661,3495,23083
11,Fetal,Muscle,16625,4797,31214,12737,3761,25866
11,Fetal,Heart,10828,3050,19906,8320,2446,16395
11,Adult,Heart,14143,3957,26354,11038,3289,22220
11,Adult,Sm. Muscle,13439,3858,24749,10611,3091,20776
11,Fetal,Digestive,15576,4446,29237,11946,3533,24431
11,Adult,Digestive,16339,4747,30656,12548,3839,25555
11,Adult,Ovary,7069,2025,13281,5551,1612,11092
12,Adult, Unknown)",0,0,0,0,0,0
12,Adult,ESC,13449,3906,25344,10535,3090,21099
12,Adult,iPSC,12116,3512,22601,9389,2736,18756
12,Adult,ES-deriv,19535,5659,36544,15140,4418,30244
12,Adult,Blood & T-cell,8656,2527,16088,7207,2151,14001
12,Fetal,Blood & T-cell,4079,1190,7717,3362,1003,6658
12,Adult,HSC & B-cell,12625,3736,23988,10217,3017,20082
12,Fetal,HSC & B-cell,11639,3434,22159,9463,2723,18612
12,Adult,Mesench,16676,4696,31284,13002,3805,26026
12,Adult,Myosat,9235,2637,17342,7216,2159,14196
12,Adult,Epithelial,20791,6002,39028,16295,4822,32456
12,Adult,Neurosph,10111,3014,18834,7991,2293,15873
12,Adult,Thymus,3082,910,5854,2523,713,5120
12,Fetal,Thymus,7036,2047,13372,5543,1598,11281
12,Adult,Brain,15236,4348,27927,11845,3497,23465
12,Fetal,Brain,6635,1966,12280,5124,1486,10146
12,Adult,Adipose,11670,3349,22221,9099,2723,18510
12,Adult,Muscle,15140,4386,28139,11702,3500,23273
12,Fetal,Muscle,15805,4683,30520,12132,3554,24755
12,Fetal,Heart,10487,2951,19607,8201,2333,16025
12,Adult,Heart,14479,4197,26852,11221,3185,22148
12,Adult,Sm. Muscle,13662,3878,25514,10858,3152,21220
12,Fetal,Digestive,15153,4435,28634,11648,3427,23677
12,Adult,Digestive,15989,4634,29860,12474,3690,24982
12,Adult,Ovary,7486,2143,14171,5717,1705,11703
13,Adult, Unknown)",0,0,0,0,0,0
13,Adult,ESC,13255,3789,24294,10015,2850,19546
13,Adult,iPSC,12035,3496,22126,9057,2691,17789
13,Adult,ES-deriv,18638,5453,34234,13954,4061,27559
13,Adult,Blood & T-cell,8671,2471,15594,6841,1958,12859
13,Fetal,Blood & T-cell,4281,1210,7850,3422,961,6498
13,Adult,HSC & B-cell,12632,3673,23483,9858,2824,19089
13,Fetal,HSC & B-cell,11668,3381,21619,9155,2600,17594
13,Adult,Mesench,15966,4581,29237,12107,3487,23875
13,Adult,Myosat,9269,2682,16838,6962,2032,13713
13,Adult,Epithelial,19984,5765,36546,15144,4355,29682
13,Adult,Neurosph,10238,2880,18524,7675,2214,15280
13,Adult,Thymus,3140,909,5722,2459,701,4653
13,Fetal,Thymus,6966,2038,12985,5359,1542,10648
13,Adult,Brain,15203,4374,27388,11541,3324,22350
13,Fetal,Brain,6690,1867,11873,4840,1397,9596
13,Adult,Adipose,12063,3517,22489,9196,2615,18061
13,Adult,Muscle,15082,4378,27649,11530,3335,22449
13,Fetal,Muscle,15634,4605,29286,11708,3469,23505
13,Fetal,Heart,10614,3094,19327,8013,2323,15490
13,Adult,Heart,14681,4250,26917,10989,3197,21631
13,Adult,Sm. Muscle,14161,4130,25989,10679,3155,20966
13,Fetal,Digestive,15022,4392,27835,11172,3278,22491
13,Adult,Digestive,16111,4713,29707,12338,3559,24104
13,Adult,Ovary,7558,2267,13928,5764,1655,11548
14,Adult, Unknown)",0,0,0,0,0,0
14,Adult,ESC,12370,3482,23288,9043,2676,18136
14,Adult,iPSC,11260,3151,21105,8299,2439,16506
14,Adult,ES-deriv,16945,4792,31998,12400,3658,24774
14,Adult,Blood & T-cell,8464,2401,15499,6301,1908,12460
14,Fetal,Blood & T-cell,4019,1222,7541,3043,922,6063
14,Adult,HSC & B-cell,12247,3525,22970,9112,2747,18236
14,Fetal,HSC & B-cell,11155,3201,21027,8315,2464,16742
14,Adult,Mesench,14681,4152,27458,10725,3170,21465
14,Adult,Myosat,8638,2456,16161,6351,1732,12618
14,Adult,Epithelial,18071,5132,33831,13172,3896,26303
14,Adult,Neurosph,9873,2744,18297,7176,2161,14366
14,Adult,Thymus,3025,881,5669,2228,709,4470
14,Fetal,Thymus,7075,2101,13593,5200,1589,10550
14,Adult,Brain,14420,4073,26840,10722,3189,21041
14,Fetal,Brain,6294,1736,11402,4591,1347,8946
14,Adult,Adipose,12201,3455,22547,8839,2641,17319
14,Adult,Muscle,14947,4218,27642,10884,3236,21579
14,Fetal,Muscle,14942,4238,28039,10704,3134,21483
14,Fetal,Heart,10228,2816,18842,7434,2156,14507
14,Adult,Heart,14163,3967,26411,10210,3009,20242
14,Adult,Sm. Muscle,13851,3896,25566,10131,2960,19891
14,Fetal,Digestive,14425,4132,27033,10417,3008,20680
14,Adult,Digestive,15519,4443,28878,11284,3320,22284
14,Adult,Ovary,7673,2228,14655,5705,1667,11209
15,Adult, Unknown)",0,0,0,0,0,0
15,Adult,ESC,11814,3437,21783,8605,2524,17201
15,Adult,iPSC,10957,3159,20110,7865,2283,15686
15,Adult,ES-deriv,15984,4730,29416,11563,3326,22941
15,Adult,Blood & T-cell,8310,2441,14950,6356,1776,12021
15,Fetal,Blood & T-cell,4134,1169,7255,3204,884,5944
15,Adult,HSC & B-cell,11816,3474,21817,8789,2543,17264
15,Fetal,HSC & B-cell,11131,3280,20542,8266,2411,16321
15,Adult,Mesench,13994,4063,25566,10093,2954,19822
15,Adult,Myosat,8556,2466,15845,6224,1880,12397
15,Adult,Epithelial,16727,4885,30534,12218,3541,24051
